
CTA Performance - Southern site
for further details, see:
www.cta-observatory.org/science/cta-performance/ (prod3b-v2)
=======================================================
Effective area (after gamma/hadron separation cuts)
=======================================================

E (TeV) 	 Effective
        	 Area (m^2)
------- 	------------------
0.0282		 0.113
0.0316		 0.2
0.0355		 0.286
0.0398		 4.17
0.0447		 8.06
0.0501		 79.2
0.0562		 150
0.0631		 937
0.0708		 1.72e+03
0.0794		 5.96e+03
0.0891		 1.02e+04
0.1		 2.15e+04
0.112		 3.28e+04
0.126		 4.95e+04
0.141		 6.63e+04
0.158		 8.2e+04
0.178		 9.78e+04
0.2		 1.12e+05
0.224		 1.27e+05
0.251		 1.53e+05
0.282		 1.79e+05
0.316		 2.27e+05
0.355		 2.74e+05
0.398		 3.32e+05
0.447		 3.9e+05
0.501		 4.5e+05
0.562		 5.1e+05
0.631		 5.71e+05
0.708		 6.32e+05
0.794		 6.93e+05
0.891		 7.53e+05
1		 8.2e+05
1.12		 8.87e+05
1.26		 9.59e+05
1.41		 1.03e+06
1.58		 1.1e+06
1.78		 1.17e+06
2		 1.25e+06
2.24		 1.32e+06
2.51		 1.4e+06
2.82		 1.48e+06
3.16		 1.55e+06
3.55		 1.63e+06
3.98		 1.76e+06
4.47		 1.89e+06
5.01		 2.1e+06
5.62		 2.31e+06
6.31		 2.48e+06
7.08		 2.66e+06
7.94		 2.91e+06
8.91		 3.17e+06
10		 3.36e+06
11.2		 3.54e+06
12.6		 3.67e+06
14.1		 3.8e+06
15.8		 4.1e+06
17.8		 4.4e+06
20		 4.49e+06
22.4		 4.57e+06
25.1		 4.79e+06
28.2		 5.01e+06
31.6		 5.01e+06
35.5		 5.01e+06
39.8		 5.01e+06
44.7		 5.01e+06
50.1		 5.11e+06
56.2		 5.21e+06
63.1		 5.21e+06
70.8		 5.2e+06
79.4		 5.24e+06
89.1		 5.27e+06
100		 5.26e+06
112		 5.26e+06
126		 5.29e+06
141		 5.32e+06
