
CTA Performance - Northern site
for further details, see:
www.cta-observatory.org/science/cta-performance/ (prod3b-v2)
=======================================================
Effective area (after gamma/hadron separation and direction cuts)
=======================================================

E (TeV) 	 Effective
        	 Area (m^2)
------- 	------------------
0.0355		 0.542
0.0398		 10.1
0.0447		 19.7
0.0501		 142
0.0562		 264
0.0631		 1.12e+03
0.0708		 1.98e+03
0.0794		 5.26e+03
0.0891		 8.54e+03
0.1		 1.53e+04
0.112		 2.2e+04
0.126		 3.07e+04
0.141		 3.94e+04
0.158		 4.81e+04
0.178		 5.69e+04
0.2		 6.86e+04
0.224		 8.03e+04
0.251		 9.95e+04
0.282		 1.19e+05
0.316		 1.46e+05
0.355		 1.73e+05
0.398		 2.05e+05
0.447		 2.37e+05
0.501		 2.7e+05
0.562		 3.04e+05
0.631		 3.35e+05
0.708		 3.67e+05
0.794		 3.92e+05
0.891		 4.16e+05
1		 4.35e+05
1.12		 4.55e+05
1.26		 4.71e+05
1.41		 4.88e+05
1.58		 5.11e+05
1.78		 5.34e+05
2		 5.54e+05
2.24		 5.75e+05
2.51		 6.07e+05
2.82		 6.4e+05
3.16		 6.69e+05
3.55		 6.98e+05
3.98		 7.2e+05
4.47		 7.42e+05
5.01		 7.76e+05
5.62		 8.09e+05
6.31		 8.24e+05
7.08		 8.4e+05
7.94		 8.61e+05
8.91		 8.83e+05
10		 9.02e+05
11.2		 9.22e+05
12.6		 9.32e+05
14.1		 9.43e+05
15.8		 9.71e+05
17.8		 9.99e+05
20		 1.01e+06
22.4		 1.02e+06
25.1		 1.03e+06
28.2		 1.05e+06
31.6		 1.05e+06
35.5		 1.05e+06
39.8		 1.06e+06
44.7		 1.06e+06
50.1		 1.08e+06
56.2		 1.1e+06
63.1		 1.1e+06
70.8		 1.11e+06
79.4		 1.12e+06
89.1		 1.13e+06
100		 1.13e+06
112		 1.14e+06
126		 1.14e+06
141		 1.15e+06
