
CTA Performance - Northern site
for further details, see:
www.cta-observatory.org/science/cta-performance/ (prod3b-v2)
=======================================================
Effective area (after gamma/hadron separation and direction cuts)
=======================================================

E (TeV) 	 Effective
        	 Area (m^2)
------- 	------------------
0.0224		 0.172
0.0251		 1.78
0.0282		 3.38
0.0316		 24.2
0.0355		 45
0.0398		 245
0.0447		 444
0.0501		 1.66e+03
0.0562		 2.88e+03
0.0631		 7.47e+03
0.0708		 1.21e+04
0.0794		 2.19e+04
0.0891		 3.18e+04
0.1		 4.43e+04
0.112		 5.68e+04
0.126		 6.87e+04
0.141		 8.05e+04
0.158		 9.2e+04
0.178		 1.03e+05
0.2		 1.2e+05
0.224		 1.36e+05
0.251		 1.62e+05
0.282		 1.88e+05
0.316		 2.24e+05
0.355		 2.59e+05
0.398		 2.99e+05
0.447		 3.38e+05
0.501		 3.76e+05
0.562		 4.13e+05
0.631		 4.51e+05
0.708		 4.88e+05
0.794		 5.28e+05
0.891		 5.68e+05
1		 6.1e+05
1.12		 6.52e+05
1.26		 6.92e+05
1.41		 7.33e+05
1.58		 7.74e+05
1.78		 8.15e+05
2		 8.55e+05
2.24		 8.94e+05
2.51		 9.28e+05
2.82		 9.62e+05
3.16		 9.9e+05
3.55		 1.02e+06
3.98		 1.04e+06
4.47		 1.07e+06
5.01		 1.09e+06
5.62		 1.11e+06
6.31		 1.12e+06
7.08		 1.13e+06
7.94		 1.14e+06
8.91		 1.15e+06
10		 1.16e+06
11.2		 1.16e+06
12.6		 1.17e+06
14.1		 1.17e+06
15.8		 1.18e+06
17.8		 1.19e+06
20		 1.2e+06
22.4		 1.2e+06
25.1		 1.2e+06
28.2		 1.21e+06
31.6		 1.21e+06
35.5		 1.21e+06
39.8		 1.21e+06
44.7		 1.21e+06
50.1		 1.22e+06
56.2		 1.22e+06
63.1		 1.22e+06
70.8		 1.22e+06
79.4		 1.22e+06
89.1		 1.22e+06
100		 1.23e+06
112		 1.23e+06
126		 1.23e+06
141		 1.24e+06
