
CTA Performance - Southern site
for further details, see:
www.cta-observatory.org/science/cta-performance/ (prod3b-v2)
=======================================================
Effective area (after gamma/hadron separation and direction cuts)
=======================================================

E (TeV) 	 Effective
        	 Area (m^2)
------- 	------------------
0.0501		 71
0.0562		 134
0.0631		 829
0.0708		 1.52e+03
0.0794		 5.05e+03
0.0891		 8.58e+03
0.1		 1.75e+04
0.112		 2.64e+04
0.126		 3.88e+04
0.141		 5.13e+04
0.158		 6.3e+04
0.178		 7.47e+04
0.2		 8.6e+04
0.224		 9.74e+04
0.251		 1.19e+05
0.282		 1.41e+05
0.316		 1.79e+05
0.355		 2.17e+05
0.398		 2.63e+05
0.447		 3.09e+05
0.501		 3.55e+05
0.562		 4.01e+05
0.631		 4.47e+05
0.708		 4.93e+05
0.794		 5.46e+05
0.891		 5.98e+05
1		 6.63e+05
1.12		 7.28e+05
1.26		 8e+05
1.41		 8.71e+05
1.58		 9.43e+05
1.78		 1.01e+06
2		 1.09e+06
2.24		 1.17e+06
2.51		 1.26e+06
2.82		 1.35e+06
3.16		 1.45e+06
3.55		 1.55e+06
3.98		 1.69e+06
4.47		 1.83e+06
5.01		 2.02e+06
5.62		 2.21e+06
6.31		 2.4e+06
7.08		 2.58e+06
7.94		 2.79e+06
8.91		 3e+06
10		 3.17e+06
11.2		 3.35e+06
12.6		 3.49e+06
14.1		 3.64e+06
15.8		 3.85e+06
17.8		 4.06e+06
20		 4.17e+06
22.4		 4.28e+06
25.1		 4.44e+06
28.2		 4.6e+06
31.6		 4.67e+06
35.5		 4.74e+06
39.8		 4.78e+06
44.7		 4.81e+06
50.1		 4.95e+06
56.2		 5.09e+06
63.1		 5.12e+06
70.8		 5.14e+06
79.4		 5.2e+06
89.1		 5.26e+06
100		 5.27e+06
112		 5.27e+06
126		 5.31e+06
141		 5.34e+06
