
CTA Performance - Southern site
for further details, see:
www.cta-observatory.org/science/cta-performance/ (prod3b-v2)
=======================================================
Effective area (after gamma/hadron separation and direction cuts)
=======================================================

E (TeV) 	 Effective
        	 Area (m^2)
------- 	------------------
0.0501		 49
0.0562		 93.1
0.0631		 635
0.0708		 1.18e+03
0.0794		 4.14e+03
0.0891		 7.11e+03
0.1		 1.49e+04
0.112		 2.28e+04
0.126		 3.41e+04
0.141		 4.54e+04
0.158		 5.58e+04
0.178		 6.61e+04
0.2		 7.51e+04
0.224		 8.41e+04
0.251		 1.01e+05
0.282		 1.17e+05
0.316		 1.49e+05
0.355		 1.81e+05
0.398		 2.22e+05
0.447		 2.64e+05
0.501		 3.07e+05
0.562		 3.49e+05
0.631		 3.91e+05
0.708		 4.32e+05
0.794		 4.69e+05
0.891		 5.05e+05
1		 5.44e+05
1.12		 5.83e+05
1.26		 6.23e+05
1.41		 6.64e+05
1.58		 7.02e+05
1.78		 7.41e+05
2		 7.81e+05
2.24		 8.21e+05
2.51		 8.66e+05
2.82		 9.11e+05
3.16		 9.72e+05
3.55		 1.03e+06
3.98		 1.13e+06
4.47		 1.23e+06
5.01		 1.38e+06
5.62		 1.52e+06
6.31		 1.66e+06
7.08		 1.79e+06
7.94		 1.98e+06
8.91		 2.17e+06
10		 2.32e+06
11.2		 2.48e+06
12.6		 2.61e+06
14.1		 2.75e+06
15.8		 2.98e+06
17.8		 3.22e+06
20		 3.33e+06
22.4		 3.45e+06
25.1		 3.64e+06
28.2		 3.83e+06
31.6		 3.9e+06
35.5		 3.98e+06
39.8		 4.05e+06
44.7		 4.11e+06
50.1		 4.27e+06
56.2		 4.43e+06
63.1		 4.49e+06
70.8		 4.56e+06
79.4		 4.65e+06
89.1		 4.73e+06
100		 4.77e+06
112		 4.81e+06
126		 4.88e+06
141		 4.95e+06
