
CTA Performance - Southern site
for further details, see:
www.cta-observatory.org/science/cta-performance/ (prod3b-v2)
=======================================================
Effective area (after gamma/hadron separation and direction cuts)
=======================================================

E (TeV) 	 Effective
        	 Area (m^2)
------- 	------------------
0.0224		 0.0888
0.0251		 0.561
0.0282		 1.03
0.0316		 9.68
0.0355		 18.3
0.0398		 130
0.0447		 242
0.0501		 1.13e+03
0.0562		 2.02e+03
0.0631		 6.18e+03
0.0708		 1.04e+04
0.0794		 2.12e+04
0.0891		 3.2e+04
0.1		 4.76e+04
0.112		 6.31e+04
0.126		 7.73e+04
0.141		 9.15e+04
0.158		 1.02e+05
0.178		 1.12e+05
0.2		 1.23e+05
0.224		 1.35e+05
0.251		 1.62e+05
0.282		 1.89e+05
0.316		 2.35e+05
0.355		 2.81e+05
0.398		 3.33e+05
0.447		 3.85e+05
0.501		 4.34e+05
0.562		 4.84e+05
0.631		 5.3e+05
0.708		 5.76e+05
0.794		 6.27e+05
0.891		 6.78e+05
1		 7.44e+05
1.12		 8.11e+05
1.26		 8.87e+05
1.41		 9.63e+05
1.58		 1.05e+06
1.78		 1.13e+06
2		 1.23e+06
2.24		 1.33e+06
2.51		 1.45e+06
2.82		 1.56e+06
3.16		 1.7e+06
3.55		 1.84e+06
3.98		 2.01e+06
4.47		 2.17e+06
5.01		 2.37e+06
5.62		 2.57e+06
6.31		 2.76e+06
7.08		 2.95e+06
7.94		 3.14e+06
8.91		 3.33e+06
10		 3.51e+06
11.2		 3.69e+06
12.6		 3.84e+06
14.1		 3.98e+06
15.8		 4.14e+06
17.8		 4.31e+06
20		 4.42e+06
22.4		 4.53e+06
25.1		 4.65e+06
28.2		 4.77e+06
31.6		 4.85e+06
35.5		 4.93e+06
39.8		 4.95e+06
44.7		 4.96e+06
50.1		 5.09e+06
56.2		 5.21e+06
63.1		 5.21e+06
70.8		 5.22e+06
79.4		 5.27e+06
89.1		 5.32e+06
100		 5.31e+06
112		 5.3e+06
126		 5.33e+06
141		 5.37e+06
