
CTA Performance - Southern site
for further details, see:
www.cta-observatory.org/science/cta-performance/ (prod3b-v1)
=======================================================
Effective area (after gamma/hadron separation cuts)
=======================================================

E (TeV) 	 Effective
        	 Area (m^2)
------- 	------------------
0.0158		 1.22e+03
0.0178		 2.06e+03
0.02		 4.5e+03
0.0224		 6.95e+03
0.0251		 1.13e+04
0.0282		 1.56e+04
0.0316		 2.1e+04
0.0355		 2.64e+04
0.0398		 3.2e+04
0.0447		 3.77e+04
0.0501		 4.37e+04
0.0562		 4.97e+04
0.0631		 6.08e+04
0.0708		 7.19e+04
0.0794		 8.95e+04
0.0891		 1.07e+05
0.1		 1.25e+05
0.112		 1.43e+05
0.126		 1.62e+05
0.141		 1.82e+05
0.158		 2.06e+05
0.178		 2.31e+05
0.2		 2.62e+05
0.224		 2.92e+05
0.251		 3.27e+05
0.282		 3.63e+05
0.316		 3.87e+05
0.355		 4.12e+05
0.398		 4.55e+05
0.447		 4.98e+05
0.501		 5.48e+05
0.562		 5.98e+05
0.631		 6.4e+05
0.708		 6.81e+05
0.794		 7.51e+05
0.891		 8.2e+05
1		 9.08e+05
1.12		 9.96e+05
1.26		 1.13e+06
1.41		 1.27e+06
1.58		 1.44e+06
1.78		 1.62e+06
2		 1.81e+06
2.24		 2e+06
2.51		 2.22e+06
2.82		 2.44e+06
3.16		 2.59e+06
3.55		 2.74e+06
3.98		 2.91e+06
4.47		 3.08e+06
5.01		 3.22e+06
5.62		 3.37e+06
6.31		 3.46e+06
7.08		 3.56e+06
7.94		 3.68e+06
8.91		 3.79e+06
10		 3.9e+06
11.2		 4e+06
12.6		 4.05e+06
14.1		 4.1e+06
15.8		 4.14e+06
17.8		 4.18e+06
20		 4.28e+06
22.4		 4.38e+06
25.1		 4.42e+06
28.2		 4.45e+06
31.6		 4.56e+06
35.5		 4.67e+06
39.8		 4.73e+06
44.7		 4.79e+06
50.1		 4.7e+06
56.2		 4.61e+06
63.1		 4.68e+06
70.8		 4.74e+06
79.4		 4.89e+06
89.1		 5.04e+06
100		 4.98e+06
112		 4.93e+06
126		 5.06e+06
141		 5.19e+06
