
CTA Performance - Northern site
for further details, see:
www.cta-observatory.org/science/cta-performance/ (prod3b-v1)
=======================================================
Effective area (after gamma/hadron separation and direction cuts)
=======================================================

E (TeV) 	 Effective
        	 Area (m^2)
------- 	------------------
0.0158		 3.6e+03
0.0178		 5.53e+03
0.02		 9.23e+03
0.0224		 1.29e+04
0.0251		 1.81e+04
0.0282		 2.32e+04
0.0316		 2.93e+04
0.0355		 3.53e+04
0.0398		 4.23e+04
0.0447		 4.94e+04
0.0501		 5.92e+04
0.0562		 6.9e+04
0.0631		 8.4e+04
0.0708		 9.89e+04
0.0794		 1.17e+05
0.0891		 1.35e+05
0.1		 1.5e+05
0.112		 1.66e+05
0.126		 1.8e+05
0.141		 1.94e+05
0.158		 2.1e+05
0.178		 2.25e+05
0.2		 2.4e+05
0.224		 2.56e+05
0.251		 2.72e+05
0.282		 2.88e+05
0.316		 3.08e+05
0.355		 3.28e+05
0.398		 3.58e+05
0.447		 3.89e+05
0.501		 4.24e+05
0.562		 4.6e+05
0.631		 4.97e+05
0.708		 5.34e+05
0.794		 5.75e+05
0.891		 6.16e+05
1		 6.55e+05
1.12		 6.93e+05
1.26		 7.35e+05
1.41		 7.77e+05
1.58		 8.18e+05
1.78		 8.58e+05
2		 8.96e+05
2.24		 9.33e+05
2.51		 9.69e+05
2.82		 1.01e+06
3.16		 1.03e+06
3.55		 1.06e+06
3.98		 1.09e+06
4.47		 1.12e+06
5.01		 1.15e+06
5.62		 1.17e+06
6.31		 1.18e+06
7.08		 1.19e+06
7.94		 1.21e+06
8.91		 1.23e+06
10		 1.25e+06
11.2		 1.27e+06
12.6		 1.27e+06
14.1		 1.28e+06
15.8		 1.28e+06
17.8		 1.29e+06
20		 1.3e+06
22.4		 1.3e+06
25.1		 1.29e+06
28.2		 1.28e+06
31.6		 1.29e+06
35.5		 1.31e+06
39.8		 1.31e+06
44.7		 1.3e+06
50.1		 1.29e+06
56.2		 1.27e+06
63.1		 1.28e+06
70.8		 1.3e+06
79.4		 1.31e+06
89.1		 1.31e+06
100		 1.29e+06
112		 1.27e+06
126		 1.25e+06
141		 1.23e+06
