
CTA Performance - Southern site
for further details, see:
www.cta-observatory.org/science/cta-performance/ (prod3b-v1)
=======================================================
Effective area (after gamma/hadron separation and direction cuts)
=======================================================

E (TeV) 	 Effective
        	 Area (m^2)
------- 	------------------
0.0158		 871
0.0178		 1.48e+03
0.02		 3.22e+03
0.0224		 4.96e+03
0.0251		 8.08e+03
0.0282		 1.12e+04
0.0316		 1.49e+04
0.0355		 1.87e+04
0.0398		 2.26e+04
0.0447		 2.64e+04
0.0501		 3.08e+04
0.0562		 3.51e+04
0.0631		 4.32e+04
0.0708		 5.12e+04
0.0794		 6.45e+04
0.0891		 7.78e+04
0.1		 9.22e+04
0.112		 1.07e+05
0.126		 1.22e+05
0.141		 1.37e+05
0.158		 1.57e+05
0.178		 1.77e+05
0.2		 1.99e+05
0.224		 2.21e+05
0.251		 2.5e+05
0.282		 2.78e+05
0.316		 3.12e+05
0.355		 3.45e+05
0.398		 3.93e+05
0.447		 4.41e+05
0.501		 4.95e+05
0.562		 5.48e+05
0.631		 6.01e+05
0.708		 6.53e+05
0.794		 7.19e+05
0.891		 7.85e+05
1		 8.68e+05
1.12		 9.5e+05
1.26		 1.07e+06
1.41		 1.19e+06
1.58		 1.35e+06
1.78		 1.51e+06
2		 1.7e+06
2.24		 1.89e+06
2.51		 2.11e+06
2.82		 2.33e+06
3.16		 2.5e+06
3.55		 2.68e+06
3.98		 2.87e+06
4.47		 3.05e+06
5.01		 3.2e+06
5.62		 3.36e+06
6.31		 3.49e+06
7.08		 3.62e+06
7.94		 3.77e+06
8.91		 3.91e+06
10		 4.05e+06
11.2		 4.19e+06
12.6		 4.28e+06
14.1		 4.36e+06
15.8		 4.44e+06
17.8		 4.52e+06
20		 4.64e+06
22.4		 4.76e+06
25.1		 4.83e+06
28.2		 4.9e+06
31.6		 5.01e+06
35.5		 5.12e+06
39.8		 5.21e+06
44.7		 5.3e+06
50.1		 5.23e+06
56.2		 5.15e+06
63.1		 5.25e+06
70.8		 5.35e+06
79.4		 5.44e+06
89.1		 5.54e+06
100		 5.48e+06
112		 5.42e+06
126		 5.46e+06
141		 5.51e+06
