
CTA Performance - Northern site
for further details, see:
www.cta-observatory.org/science/cta-performance/ (prod3b-v1)
=======================================================
Effective area (after gamma/hadron separation and direction cuts)
=======================================================

E (TeV) 	 Effective
        	 Area (m^2)
------- 	------------------
0.0158		 765
0.0178		 1.3e+03
0.02		 2.88e+03
0.0224		 4.47e+03
0.0251		 7.35e+03
0.0282		 1.02e+04
0.0316		 1.4e+04
0.0355		 1.78e+04
0.0398		 2.16e+04
0.0447		 2.54e+04
0.0501		 2.92e+04
0.0562		 3.31e+04
0.0631		 3.95e+04
0.0708		 4.6e+04
0.0794		 5.72e+04
0.0891		 6.83e+04
0.1		 7.85e+04
0.112		 8.86e+04
0.126		 9.98e+04
0.141		 1.11e+05
0.158		 1.23e+05
0.178		 1.34e+05
0.2		 1.48e+05
0.224		 1.61e+05
0.251		 1.75e+05
0.282		 1.88e+05
0.316		 2.01e+05
0.355		 2.14e+05
0.398		 2.3e+05
0.447		 2.47e+05
0.501		 2.66e+05
0.562		 2.85e+05
0.631		 3.02e+05
0.708		 3.18e+05
0.794		 3.4e+05
0.891		 3.61e+05
1		 3.8e+05
1.12		 3.99e+05
1.26		 4.31e+05
1.41		 4.62e+05
1.58		 4.98e+05
1.78		 5.34e+05
2		 5.64e+05
2.24		 5.94e+05
2.51		 6.28e+05
2.82		 6.62e+05
3.16		 6.87e+05
3.55		 7.13e+05
3.98		 7.35e+05
4.47		 7.57e+05
5.01		 7.85e+05
5.62		 8.14e+05
6.31		 8.21e+05
7.08		 8.27e+05
7.94		 8.47e+05
8.91		 8.66e+05
10		 8.8e+05
11.2		 8.93e+05
12.6		 8.93e+05
14.1		 8.94e+05
15.8		 9.11e+05
17.8		 9.28e+05
20		 9.34e+05
22.4		 9.39e+05
25.1		 9.3e+05
28.2		 9.21e+05
31.6		 9.27e+05
35.5		 9.34e+05
39.8		 9.23e+05
44.7		 9.12e+05
50.1		 8.98e+05
56.2		 8.83e+05
63.1		 8.89e+05
70.8		 8.95e+05
79.4		 8.91e+05
89.1		 8.87e+05
100		 8.68e+05
112		 8.48e+05
126		 8.39e+05
141		 8.3e+05
