
CTA Performance - Northern site
for further details, see:
www.cta-observatory.org/science/cta-performance/ (prod3b-v2)
=======================================================
Effective area (after gamma/hadron separation and direction cuts)
=======================================================

E (TeV) 	 Effective
        	 Area (m^2)
------- 	------------------
0.0158		 46.7
0.0178		 87.2
0.02		 456
0.0224		 825
0.0251		 2.42e+03
0.0282		 4.01e+03
0.0316		 7.72e+03
0.0355		 1.14e+04
0.0398		 1.65e+04
0.0447		 2.17e+04
0.0501		 2.69e+04
0.0562		 3.2e+04
0.0631		 3.84e+04
0.0708		 4.48e+04
0.0794		 5.35e+04
0.0891		 6.22e+04
0.1		 7.33e+04
0.112		 8.45e+04
0.126		 1e+05
0.141		 1.16e+05
0.158		 1.33e+05
0.178		 1.5e+05
0.2		 1.67e+05
0.224		 1.84e+05
0.251		 1.99e+05
0.282		 2.15e+05
0.316		 2.31e+05
0.355		 2.48e+05
0.398		 2.67e+05
0.447		 2.87e+05
0.501		 3.07e+05
0.562		 3.27e+05
0.631		 3.47e+05
0.708		 3.66e+05
0.794		 3.91e+05
0.891		 4.16e+05
1		 4.47e+05
1.12		 4.78e+05
1.26		 5.11e+05
1.41		 5.43e+05
1.58		 5.85e+05
1.78		 6.27e+05
2		 6.65e+05
2.24		 7.04e+05
2.51		 7.48e+05
2.82		 7.91e+05
3.16		 8.22e+05
3.55		 8.52e+05
3.98		 8.93e+05
4.47		 9.35e+05
5.01		 9.77e+05
5.62		 1.02e+06
6.31		 1.04e+06
7.08		 1.05e+06
7.94		 1.08e+06
8.91		 1.11e+06
10		 1.12e+06
11.2		 1.13e+06
12.6		 1.12e+06
14.1		 1.11e+06
15.8		 1.15e+06
17.8		 1.2e+06
20		 1.21e+06
22.4		 1.22e+06
25.1		 1.26e+06
28.2		 1.29e+06
31.6		 1.29e+06
35.5		 1.29e+06
39.8		 1.29e+06
44.7		 1.29e+06
50.1		 1.29e+06
56.2		 1.29e+06
63.1		 1.27e+06
70.8		 1.26e+06
79.4		 1.27e+06
89.1		 1.29e+06
100		 1.29e+06
112		 1.3e+06
126		 1.27e+06
141		 1.25e+06
