
CTA Performance - Southern site
for further details, see:
www.cta-observatory.org/science/cta-performance/ (prod3b-v2)
=======================================================
Effective area (after gamma/hadron separation and direction cuts)
=======================================================

E (TeV) 	 Effective
        	 Area (m^2)
------- 	------------------
0.0158		 38
0.0178		 71.1
0.02		 377
0.0224		 682
0.0251		 2.21e+03
0.0282		 3.74e+03
0.0316		 7.95e+03
0.0355		 1.22e+04
0.0398		 1.84e+04
0.0447		 2.46e+04
0.0501		 3.14e+04
0.0562		 3.82e+04
0.0631		 4.46e+04
0.0708		 5.1e+04
0.0794		 5.94e+04
0.0891		 6.77e+04
0.1		 8.24e+04
0.112		 9.71e+04
0.126		 1.2e+05
0.141		 1.43e+05
0.158		 1.69e+05
0.178		 1.96e+05
0.2		 2.24e+05
0.224		 2.51e+05
0.251		 2.85e+05
0.282		 3.19e+05
0.316		 3.62e+05
0.355		 4.06e+05
0.398		 4.53e+05
0.447		 5.01e+05
0.501		 5.55e+05
0.562		 6.09e+05
0.631		 6.7e+05
0.708		 7.32e+05
0.794		 8.13e+05
0.891		 8.94e+05
1		 1.01e+06
1.12		 1.12e+06
1.26		 1.32e+06
1.41		 1.52e+06
1.58		 1.75e+06
1.78		 1.98e+06
2		 2.16e+06
2.24		 2.34e+06
2.51		 2.53e+06
2.82		 2.71e+06
3.16		 2.84e+06
3.55		 2.97e+06
3.98		 3.11e+06
4.47		 3.26e+06
5.01		 3.4e+06
5.62		 3.54e+06
6.31		 3.65e+06
7.08		 3.76e+06
7.94		 3.92e+06
8.91		 4.09e+06
10		 4.22e+06
11.2		 4.34e+06
12.6		 4.45e+06
14.1		 4.55e+06
15.8		 4.69e+06
17.8		 4.83e+06
20		 4.97e+06
22.4		 5.12e+06
25.1		 5.25e+06
28.2		 5.38e+06
31.6		 5.48e+06
35.5		 5.58e+06
39.8		 5.68e+06
44.7		 5.79e+06
50.1		 5.92e+06
56.2		 6.05e+06
63.1		 6.08e+06
70.8		 6.11e+06
79.4		 6.15e+06
89.1		 6.19e+06
100		 6.26e+06
112		 6.33e+06
126		 6.26e+06
141		 6.19e+06
