
CTA Performance - Southern site
for further details, see:
www.cta-observatory.org/science/cta-performance/ (prod3b-v2)
=======================================================
Effective area (after gamma/hadron separation and direction cuts)
=======================================================

E (TeV) 	 Effective
        	 Area (m^2)
------- 	------------------
0.0158		 32.9
0.0178		 61.9
0.02		 341
0.0224		 621
0.0251		 2.05e+03
0.0282		 3.48e+03
0.0316		 7.49e+03
0.0355		 1.15e+04
0.0398		 1.75e+04
0.0447		 2.34e+04
0.0501		 2.98e+04
0.0562		 3.61e+04
0.0631		 4.18e+04
0.0708		 4.76e+04
0.0794		 5.46e+04
0.0891		 6.17e+04
0.1		 7.43e+04
0.112		 8.68e+04
0.126		 1.07e+05
0.141		 1.28e+05
0.158		 1.5e+05
0.178		 1.72e+05
0.2		 1.96e+05
0.224		 2.2e+05
0.251		 2.41e+05
0.282		 2.63e+05
0.316		 2.88e+05
0.355		 3.12e+05
0.398		 3.37e+05
0.447		 3.62e+05
0.501		 3.93e+05
0.562		 4.23e+05
0.631		 4.61e+05
0.708		 4.99e+05
0.794		 5.63e+05
0.891		 6.27e+05
1		 7.07e+05
1.12		 7.88e+05
1.26		 9.25e+05
1.41		 1.06e+06
1.58		 1.23e+06
1.78		 1.39e+06
2		 1.55e+06
2.24		 1.7e+06
2.51		 1.87e+06
2.82		 2.03e+06
3.16		 2.16e+06
3.55		 2.29e+06
3.98		 2.44e+06
4.47		 2.59e+06
5.01		 2.74e+06
5.62		 2.89e+06
6.31		 2.99e+06
7.08		 3.09e+06
7.94		 3.26e+06
8.91		 3.43e+06
10		 3.53e+06
11.2		 3.64e+06
12.6		 3.71e+06
14.1		 3.79e+06
15.8		 3.94e+06
17.8		 4.09e+06
20		 4.21e+06
22.4		 4.33e+06
25.1		 4.44e+06
28.2		 4.55e+06
31.6		 4.58e+06
35.5		 4.61e+06
39.8		 4.71e+06
44.7		 4.81e+06
50.1		 4.95e+06
56.2		 5.09e+06
63.1		 5.09e+06
70.8		 5.09e+06
79.4		 5.1e+06
89.1		 5.12e+06
100		 5.21e+06
112		 5.31e+06
126		 5.28e+06
141		 5.26e+06
