
CTA Performance - Northern site
for further details, see:
www.cta-observatory.org/science/cta-performance/ (prod3b-v2)
=======================================================
Effective area (after gamma/hadron separation and direction cuts)
=======================================================

E (TeV) 	 Effective
        	 Area (m^2)
------- 	------------------
0.0158		 585
0.0178		 1.02e+03
0.02		 2.88e+03
0.0224		 4.74e+03
0.0251		 9.28e+03
0.0282		 1.38e+04
0.0316		 2.06e+04
0.0355		 2.74e+04
0.0398		 3.5e+04
0.0447		 4.25e+04
0.0501		 5.01e+04
0.0562		 5.77e+04
0.0631		 6.73e+04
0.0708		 7.69e+04
0.0794		 9.1e+04
0.0891		 1.05e+05
0.1		 1.24e+05
0.112		 1.42e+05
0.126		 1.65e+05
0.141		 1.88e+05
0.158		 2.11e+05
0.178		 2.34e+05
0.2		 2.55e+05
0.224		 2.76e+05
0.251		 2.98e+05
0.282		 3.21e+05
0.316		 3.51e+05
0.355		 3.82e+05
0.398		 4.18e+05
0.447		 4.53e+05
0.501		 4.9e+05
0.562		 5.27e+05
0.631		 5.64e+05
0.708		 6.02e+05
0.794		 6.42e+05
0.891		 6.81e+05
1		 7.24e+05
1.12		 7.67e+05
1.26		 8.08e+05
1.41		 8.49e+05
1.58		 8.97e+05
1.78		 9.45e+05
2		 9.95e+05
2.24		 1.05e+06
2.51		 1.1e+06
2.82		 1.14e+06
3.16		 1.19e+06
3.55		 1.23e+06
3.98		 1.28e+06
4.47		 1.33e+06
5.01		 1.36e+06
5.62		 1.39e+06
6.31		 1.42e+06
7.08		 1.45e+06
7.94		 1.47e+06
8.91		 1.49e+06
10		 1.51e+06
11.2		 1.52e+06
12.6		 1.52e+06
14.1		 1.51e+06
15.8		 1.53e+06
17.8		 1.55e+06
20		 1.55e+06
22.4		 1.56e+06
25.1		 1.56e+06
28.2		 1.57e+06
31.6		 1.58e+06
35.5		 1.59e+06
39.8		 1.59e+06
44.7		 1.59e+06
50.1		 1.59e+06
56.2		 1.59e+06
63.1		 1.58e+06
70.8		 1.58e+06
79.4		 1.58e+06
89.1		 1.59e+06
100		 1.59e+06
112		 1.58e+06
126		 1.55e+06
141		 1.52e+06
