
CTA Performance - Northern site
for further details, see:
www.cta-observatory.org/science/cta-performance/ (prod3b-v2)
=======================================================
Effective area (after gamma/hadron separation and direction cuts)
=======================================================

E (TeV) 	 Effective
        	 Area (m^2)
------- 	------------------
0.0158		 52.7
0.0178		 98.1
0.02		 496
0.0224		 893
0.0251		 2.58e+03
0.0282		 4.26e+03
0.0316		 8.13e+03
0.0355		 1.2e+04
0.0398		 1.74e+04
0.0447		 2.28e+04
0.0501		 2.85e+04
0.0562		 3.42e+04
0.0631		 4.12e+04
0.0708		 4.82e+04
0.0794		 5.78e+04
0.0891		 6.75e+04
0.1		 8.06e+04
0.112		 9.37e+04
0.126		 1.12e+05
0.141		 1.3e+05
0.158		 1.49e+05
0.178		 1.69e+05
0.2		 1.89e+05
0.224		 2.09e+05
0.251		 2.34e+05
0.282		 2.58e+05
0.316		 2.88e+05
0.355		 3.17e+05
0.398		 3.5e+05
0.447		 3.83e+05
0.501		 4.18e+05
0.562		 4.52e+05
0.631		 4.87e+05
0.708		 5.21e+05
0.794		 5.59e+05
0.891		 5.97e+05
1		 6.35e+05
1.12		 6.74e+05
1.26		 7.11e+05
1.41		 7.48e+05
1.58		 7.97e+05
1.78		 8.45e+05
2		 8.94e+05
2.24		 9.43e+05
2.51		 9.96e+05
2.82		 1.05e+06
3.16		 1.09e+06
3.55		 1.14e+06
3.98		 1.2e+06
4.47		 1.25e+06
5.01		 1.3e+06
5.62		 1.34e+06
6.31		 1.37e+06
7.08		 1.4e+06
7.94		 1.43e+06
8.91		 1.46e+06
10		 1.48e+06
11.2		 1.5e+06
12.6		 1.5e+06
14.1		 1.49e+06
15.8		 1.52e+06
17.8		 1.54e+06
20		 1.55e+06
22.4		 1.55e+06
25.1		 1.56e+06
28.2		 1.56e+06
31.6		 1.57e+06
35.5		 1.58e+06
39.8		 1.58e+06
44.7		 1.59e+06
50.1		 1.58e+06
56.2		 1.58e+06
63.1		 1.57e+06
70.8		 1.57e+06
79.4		 1.57e+06
89.1		 1.58e+06
100		 1.57e+06
112		 1.57e+06
126		 1.54e+06
141		 1.51e+06
