1.995e-02 4.294e-01
2.512e-02 3.877e-01
3.162e-02 3.505e-01
3.981e-02 3.172e-01
5.012e-02 2.875e-01
6.310e-02 2.609e-01
7.943e-02 2.371e-01
1.000e-01 2.158e-01
1.259e-01 1.968e-01
1.585e-01 1.797e-01
1.995e-01 1.643e-01
2.512e-01 1.505e-01
3.162e-01 1.381e-01
3.981e-01 1.270e-01
5.012e-01 1.169e-01
6.310e-01 1.078e-01
7.943e-01 1.000e-01
1.000e+00 1.000e-01
1.259e+00 1.000e-01
1.585e+00 1.000e-01
1.995e+00 1.000e-01
2.512e+00 1.000e-01
3.162e+00 1.000e-01
3.981e+00 1.000e-01
5.012e+00 1.000e-01
6.310e+00 1.000e-01
7.943e+00 1.000e-01
1.000e+01 1.000e-01
1.259e+01 1.000e-01
1.585e+01 1.000e-01
1.995e+01 1.000e-01
2.512e+01 1.000e-01
3.162e+01 1.000e-01
3.981e+01 1.000e-01
5.012e+01 1.000e-01
6.310e+01 1.000e-01
7.943e+01 1.000e-01
1.000e+02 1.000e-01
1.259e+02 1.000e-01
1.585e+02 1.000e-01
1.995e+02 1.000e-01
2.951e+02 1.000e-01
