
CTA Performance - Northern site
for further details, see:
www.cta-observatory.org/science/cta-performance/ (prod3b-v1)
=======================================================
Effective area (after gamma/hadron separation and direction cuts)
=======================================================

E (TeV) 	 Effective
        	 Area (m^2)
------- 	------------------
0.0158		 46
0.0178		 87
0.02		 424
0.0224		 762
0.0251		 2.27e+03
0.0282		 3.77e+03
0.0316		 7.47e+03
0.0355		 1.12e+04
0.0398		 1.67e+04
0.0447		 2.22e+04
0.0501		 2.8e+04
0.0562		 3.39e+04
0.0631		 4.06e+04
0.0708		 4.72e+04
0.0794		 5.63e+04
0.0891		 6.53e+04
0.1		 7.78e+04
0.112		 9.03e+04
0.126		 1.08e+05
0.141		 1.26e+05
0.158		 1.46e+05
0.178		 1.66e+05
0.2		 1.85e+05
0.224		 2.04e+05
0.251		 2.26e+05
0.282		 2.47e+05
0.316		 2.76e+05
0.355		 3.05e+05
0.398		 3.38e+05
0.447		 3.72e+05
0.501		 4.07e+05
0.562		 4.42e+05
0.631		 4.78e+05
0.708		 5.15e+05
0.794		 5.55e+05
0.891		 5.94e+05
1		 6.35e+05
1.12		 6.76e+05
1.26		 7.17e+05
1.41		 7.57e+05
1.58		 8.04e+05
1.78		 8.5e+05
2		 9e+05
2.24		 9.5e+05
2.51		 1e+06
2.82		 1.06e+06
3.16		 1.1e+06
3.55		 1.15e+06
3.98		 1.2e+06
4.47		 1.26e+06
5.01		 1.3e+06
5.62		 1.35e+06
6.31		 1.38e+06
7.08		 1.42e+06
7.94		 1.46e+06
8.91		 1.5e+06
10		 1.52e+06
11.2		 1.54e+06
12.6		 1.57e+06
14.1		 1.59e+06
15.8		 1.61e+06
17.8		 1.64e+06
20		 1.65e+06
22.4		 1.67e+06
25.1		 1.67e+06
28.2		 1.68e+06
31.6		 1.69e+06
35.5		 1.69e+06
39.8		 1.71e+06
44.7		 1.73e+06
50.1		 1.72e+06
56.2		 1.71e+06
63.1		 1.72e+06
70.8		 1.73e+06
79.4		 1.73e+06
89.1		 1.74e+06
100		 1.73e+06
112		 1.71e+06
126		 1.69e+06
141		 1.66e+06
