
CTA Performance - Northern site
for further details, see:
www.cta-observatory.org/science/cta-performance/ (prod3b-v2)
=======================================================
Effective area (after gamma/hadron separation and direction cuts)
=======================================================

E (TeV) 	 Effective
        	 Area (m^2)
------- 	------------------
0.0158		 856
0.0178		 1.44e+03
0.02		 3.1e+03
0.0224		 4.76e+03
0.0251		 7.75e+03
0.0282		 1.07e+04
0.0316		 1.47e+04
0.0355		 1.87e+04
0.0398		 2.29e+04
0.0447		 2.71e+04
0.0501		 3.16e+04
0.0562		 3.6e+04
0.0631		 4.33e+04
0.0708		 5.05e+04
0.0794		 6.26e+04
0.0891		 7.46e+04
0.1		 8.74e+04
0.112		 1e+05
0.126		 1.14e+05
0.141		 1.28e+05
0.158		 1.42e+05
0.178		 1.55e+05
0.2		 1.69e+05
0.224		 1.83e+05
0.251		 2e+05
0.282		 2.18e+05
0.316		 2.41e+05
0.355		 2.64e+05
0.398		 2.94e+05
0.447		 3.23e+05
0.501		 3.57e+05
0.562		 3.9e+05
0.631		 4.21e+05
0.708		 4.53e+05
0.794		 4.92e+05
0.891		 5.31e+05
1		 5.67e+05
1.12		 6.02e+05
1.26		 6.41e+05
1.41		 6.8e+05
1.58		 7.22e+05
1.78		 7.63e+05
2		 8e+05
2.24		 8.37e+05
2.51		 8.81e+05
2.82		 9.24e+05
3.16		 9.57e+05
3.55		 9.9e+05
3.98		 1.02e+06
4.47		 1.05e+06
5.01		 1.08e+06
5.62		 1.11e+06
6.31		 1.12e+06
7.08		 1.14e+06
7.94		 1.15e+06
8.91		 1.17e+06
10		 1.19e+06
11.2		 1.21e+06
12.6		 1.22e+06
14.1		 1.22e+06
15.8		 1.23e+06
17.8		 1.24e+06
20		 1.24e+06
22.4		 1.24e+06
25.1		 1.23e+06
28.2		 1.21e+06
31.6		 1.22e+06
35.5		 1.22e+06
39.8		 1.22e+06
44.7		 1.22e+06
50.1		 1.2e+06
56.2		 1.18e+06
63.1		 1.18e+06
70.8		 1.19e+06
79.4		 1.19e+06
89.1		 1.2e+06
100		 1.18e+06
112		 1.15e+06
126		 1.15e+06
141		 1.14e+06
