
CTA Performance - Northern site
for further details, see:
www.cta-observatory.org/science/cta-performance/ (prod3b-v2)
=======================================================
Effective area (after gamma/hadron separation cuts)
=======================================================

E (TeV) 	 Effective
        	 Area (m^2)
------- 	------------------
0.0158		 1.18e+03
0.0178		 1.98e+03
0.02		 4.28e+03
0.0224		 6.58e+03
0.0251		 1.08e+04
0.0282		 1.5e+04
0.0316		 2.06e+04
0.0355		 2.62e+04
0.0398		 3.21e+04
0.0447		 3.81e+04
0.0501		 4.46e+04
0.0562		 5.1e+04
0.0631		 6.12e+04
0.0708		 7.14e+04
0.0794		 8.78e+04
0.0891		 1.04e+05
0.1		 1.2e+05
0.112		 1.36e+05
0.126		 1.54e+05
0.141		 1.71e+05
0.158		 1.88e+05
0.178		 2.05e+05
0.2		 2.25e+05
0.224		 2.45e+05
0.251		 2.68e+05
0.282		 2.91e+05
0.316		 3.11e+05
0.355		 3.3e+05
0.398		 3.55e+05
0.447		 3.8e+05
0.501		 4.12e+05
0.562		 4.45e+05
0.631		 4.71e+05
0.708		 4.96e+05
0.794		 5.37e+05
0.891		 5.78e+05
1		 6.1e+05
1.12		 6.43e+05
1.26		 6.8e+05
1.41		 7.17e+05
1.58		 7.57e+05
1.78		 7.97e+05
2		 8.29e+05
2.24		 8.6e+05
2.51		 8.98e+05
2.82		 9.36e+05
3.16		 9.55e+05
3.55		 9.73e+05
3.98		 9.95e+05
4.47		 1.02e+06
5.01		 1.05e+06
5.62		 1.08e+06
6.31		 1.09e+06
7.08		 1.09e+06
7.94		 1.11e+06
8.91		 1.13e+06
10		 1.15e+06
11.2		 1.16e+06
12.6		 1.18e+06
14.1		 1.19e+06
15.8		 1.21e+06
17.8		 1.23e+06
20		 1.23e+06
22.4		 1.24e+06
25.1		 1.24e+06
28.2		 1.23e+06
31.6		 1.24e+06
35.5		 1.25e+06
39.8		 1.25e+06
44.7		 1.26e+06
50.1		 1.24e+06
56.2		 1.22e+06
63.1		 1.23e+06
70.8		 1.24e+06
79.4		 1.24e+06
89.1		 1.24e+06
100		 1.21e+06
112		 1.18e+06
126		 1.16e+06
141		 1.14e+06
