
CTA Performance - Southern site
for further details, see:
www.cta-observatory.org/science/cta-performance/ (prod3b-v2)
=======================================================
Effective area (after gamma/hadron separation cuts)
=======================================================

E (TeV) 	 Effective
        	 Area (m^2)
------- 	------------------
0.0158		 1.15e+03
0.0178		 1.95e+03
0.02		 4.35e+03
0.0224		 6.76e+03
0.0251		 1.1e+04
0.0282		 1.53e+04
0.0316		 2.06e+04
0.0355		 2.59e+04
0.0398		 3.16e+04
0.0447		 3.73e+04
0.0501		 4.36e+04
0.0562		 5e+04
0.0631		 6.16e+04
0.0708		 7.31e+04
0.0794		 9.1e+04
0.0891		 1.09e+05
0.1		 1.28e+05
0.112		 1.47e+05
0.126		 1.67e+05
0.141		 1.88e+05
0.158		 2.12e+05
0.178		 2.36e+05
0.2		 2.66e+05
0.224		 2.96e+05
0.251		 3.31e+05
0.282		 3.66e+05
0.316		 3.88e+05
0.355		 4.11e+05
0.398		 4.52e+05
0.447		 4.94e+05
0.501		 5.46e+05
0.562		 5.97e+05
0.631		 6.38e+05
0.708		 6.79e+05
0.794		 7.48e+05
0.891		 8.18e+05
1		 9.07e+05
1.12		 9.95e+05
1.26		 1.13e+06
1.41		 1.26e+06
1.58		 1.44e+06
1.78		 1.62e+06
2		 1.81e+06
2.24		 2.01e+06
2.51		 2.23e+06
2.82		 2.45e+06
3.16		 2.6e+06
3.55		 2.76e+06
3.98		 2.92e+06
4.47		 3.08e+06
5.01		 3.21e+06
5.62		 3.34e+06
6.31		 3.44e+06
7.08		 3.54e+06
7.94		 3.65e+06
8.91		 3.77e+06
10		 3.86e+06
11.2		 3.95e+06
12.6		 4e+06
14.1		 4.05e+06
15.8		 4.11e+06
17.8		 4.17e+06
20		 4.25e+06
22.4		 4.33e+06
25.1		 4.34e+06
28.2		 4.36e+06
31.6		 4.42e+06
35.5		 4.48e+06
39.8		 4.53e+06
44.7		 4.58e+06
50.1		 4.48e+06
56.2		 4.38e+06
63.1		 4.39e+06
70.8		 4.4e+06
79.4		 4.51e+06
89.1		 4.62e+06
100		 4.52e+06
112		 4.43e+06
126		 4.48e+06
141		 4.54e+06
