
CTA Performance - Southern site
for further details, see:
www.cta-observatory.org/science/cta-performance/ (prod3b-v2)
=======================================================
Effective area (after gamma/hadron separation and direction cuts)
=======================================================

E (TeV) 	 Effective
        	 Area (m^2)
------- 	------------------
0.0158		 4.07e+03
0.0178		 6.27e+03
0.02		 1.05e+04
0.0224		 1.47e+04
0.0251		 2.03e+04
0.0282		 2.58e+04
0.0316		 3.16e+04
0.0355		 3.74e+04
0.0398		 4.39e+04
0.0447		 5.04e+04
0.0501		 5.99e+04
0.0562		 6.94e+04
0.0631		 8.57e+04
0.0708		 1.02e+05
0.0794		 1.23e+05
0.0891		 1.44e+05
0.1		 1.69e+05
0.112		 1.93e+05
0.126		 2.18e+05
0.141		 2.43e+05
0.158		 2.68e+05
0.178		 2.92e+05
0.2		 3.16e+05
0.224		 3.4e+05
0.251		 3.71e+05
0.282		 4.02e+05
0.316		 4.44e+05
0.355		 4.87e+05
0.398		 5.44e+05
0.447		 6e+05
0.501		 6.69e+05
0.562		 7.37e+05
0.631		 8.3e+05
0.708		 9.23e+05
0.794		 1.06e+06
0.891		 1.19e+06
1		 1.36e+06
1.12		 1.52e+06
1.26		 1.73e+06
1.41		 1.94e+06
1.58		 2.15e+06
1.78		 2.35e+06
2		 2.56e+06
2.24		 2.76e+06
2.51		 2.95e+06
2.82		 3.14e+06
3.16		 3.29e+06
3.55		 3.44e+06
3.98		 3.61e+06
4.47		 3.78e+06
5.01		 3.93e+06
5.62		 4.08e+06
6.31		 4.21e+06
7.08		 4.34e+06
7.94		 4.49e+06
8.91		 4.64e+06
10		 4.78e+06
11.2		 4.92e+06
12.6		 4.99e+06
14.1		 5.07e+06
15.8		 5.14e+06
17.8		 5.22e+06
20		 5.33e+06
22.4		 5.45e+06
25.1		 5.49e+06
28.2		 5.54e+06
31.6		 5.63e+06
35.5		 5.73e+06
39.8		 5.78e+06
44.7		 5.83e+06
50.1		 5.75e+06
56.2		 5.68e+06
63.1		 5.75e+06
70.8		 5.82e+06
79.4		 5.92e+06
89.1		 6.03e+06
100		 5.91e+06
112		 5.79e+06
126		 5.85e+06
141		 5.91e+06
